user_id,clip_duration,media_platform,age_new,day,tt,ad_complete,ad_brand_cat,genre_new,gender_new,l_ad_stop,u_ad_stop
4338,152,MOBILE WEB,10,Tue,19,0,health_food,entertainment,Female,3.75,7.5
4339,72,MOBILE WEB,20,Wed,14,1,drink,sports,Male,11.25,15
4340,280,MOBILE WEB,40,Sat,2,1,health_food,entertainment,Female,11.25,15
4341,150,MOBILE WEB,30,Mon,23,0,food,drama,Female,0,3.75
4342,209,MOBILE WEB,50,Sat,8,0,food,drama,Female,3.75,7.5
4343,65,PC WEB,40,Mon,10,0,corporation,sports,Male,3.75,7.5
4344,97,MOBILE WEB,30,Tue,12,0,corporation,sports,Male,3.75,7.5
4345,206,MOBILE WEB,20,Sat,12,0,drink,sports,Female,3.75,7.5
4346,147,MOBILE WEB,20,Sat,13,1,drink,sports,Male,11.25,15
4347,173,MOBILE WEB,40,Fri,0,0,medicine,drama,Female,3.75,7.5
4348,185,MOBILE WEB,50,Wed,0,0,pet,entertainment,Female,3.75,7.5
4349,310,MOBILE WEB,30,Sat,21,0,health_food,information,Female,3.75,7.5
4350,180,MOBILE WEB,30,Wed,10,0,woman,entertainment,Female,3.75,7.5
4351,164,PC WEB,10,Sat,15,0,education,entertainment,Male,3.75,7.5
4352,211,MOBILE WEB,10,Sun,5,0,drink,entertainment,Female,3.75,7.5
4353,149,PC WEB,30,Wed,12,0,food,entertainment,Female,0,3.75
4354,732,PC WEB,40,Wed,17,0,drink,sports,Male,3.75,7.5
4355,150,MOBILE WEB,40,Mon,12,0,government,drama,Male,3.75,7.5
4356,101,MOBILE WEB,40,Thu,11,0,education,drama,Female,7.5,11.25
4357,117,MOBILE WEB,30,Tue,10,0,electronics,entertainment,Male,3.75,7.5
4358,255,MOBILE WEB,40,Mon,9,0,education,drama,Female,7.5,11.25
4359,241,MOBILE WEB,40,Sat,10,0,health_food,entertainment,Female,3.75,7.5
4360,80,MOBILE WEB,30,Fri,10,0,drink,sports,Male,3.75,7.5
4361,177,MOBILE WEB,20,Mon,21,1,health_food,entertainment,Female,11.25,15
4362,118,MOBILE APP,20,Fri,18,0,education,drama,Female,0,3.75
4363,93,MOBILE WEB,30,Sat,12,0,corporation,sports,Male,0,3.75
4364,191,MOBILE WEB,30,Fri,9,0,food,entertainment,Female,3.75,7.5
4365,126,MOBILE WEB,40,Tue,7,0,drink,entertainment,Female,3.75,7.5
4366,182,PC WEB,10,Mon,21,0,education,entertainment,Female,3.75,7.5
4367,441,MOBILE WEB,20,Thu,18,0,health_food,entertainment,Female,3.75,7.5
4368,500,MOBILE WEB,20,Fri,17,1,drink,sports,Male,11.25,15
4369,197,MOBILE WEB,20,Mon,23,0,food,drama,Female,3.75,7.5
4370,597,MOBILE WEB,20,Sat,13,0,corporation,sports,Male,11.25,15
4371,112,MOBILE WEB,30,Tue,13,0,health_food,current_affairs,Male,3.75,7.5
4372,86,MOBILE WEB,40,Wed,11,0,drink,sports,Male,3.75,7.5
4373,209,MOBILE WEB,30,Sat,11,0,health_food,music,Female,3.75,7.5
4374,98,MOBILE WEB,30,Sun,10,0,woman,music,Female,3.75,7.5
4375,175,MOBILE WEB,40,Wed,9,0,health_food,entertainment,Female,3.75,7.5
4376,130,MOBILE WEB,20,Sun,12,0,pet,drama,Female,7.5,11.25
4377,162,MOBILE WEB,30,Sat,15,0,food,entertainment,Female,3.75,7.5
4378,273,MOBILE WEB,30,Sun,23,0,movie,music,Male,11.25,15
4379,236,MOBILE WEB,30,Fri,14,0,food,entertainment,Female,0,3.75
4380,189,MOBILE WEB,30,Sat,16,0,government,drama,Female,7.5,11.25
4381,125,PC WEB,30,Tue,12,1,drink,sports,Male,11.25,15
4382,786,MOBILE WEB,50,Sun,8,0,corporation,sports,Male,3.75,7.5
4383,118,MOBILE WEB,30,Fri,21,0,corporation,sports,Male,0,3.75
4384,79,MOBILE WEB,20,Sat,17,0,corporation,sports,Male,3.75,7.5
4385,140,MOBILE WEB,40,Tue,17,0,health_food,entertainment,Male,7.5,11.25
4386,167,MOBILE WEB,30,Sat,10,0,health_food,entertainment,Female,11.25,15
4387,85,MOBILE WEB,60,Sun,21,0,corporation,sports,Male,3.75,7.5
4388,185,PC WEB,20,Sun,17,0,pet,music,Female,3.75,7.5
4389,194,MOBILE WEB,30,Thu,21,0,health_food,entertainment,Female,3.75,7.5
4390,213,MOBILE WEB,20,Mon,13,0,food,entertainment,Female,3.75,7.5
4391,110,MOBILE WEB,30,Tue,23,0,corporation,entertainment,Female,3.75,7.5
4392,61,MOBILE WEB,20,Sat,15,0,drink,sports,Male,3.75,7.5
4393,99,MOBILE WEB,40,Wed,9,1,drink,drama,Female,11.25,15
4394,797,MOBILE WEB,20,Wed,18,1,corporation,sports,Male,11.25,15
4395,152,MOBILE WEB,40,Sat,14,0,drink,sports,Male,3.75,7.5
4396,101,MOBILE WEB,30,Sat,14,0,corporation,sports,Male,3.75,7.5
4397,97,MOBILE WEB,40,Tue,12,0,health_food,drama,Male,3.75,7.5
4398,137,MOBILE WEB,40,Thu,12,0,corporation,sports,Male,3.75,7.5
4399,126,MOBILE WEB,20,Mon,21,0,movie,entertainment,Female,11.25,15
4400,64,PC WEB,30,Thu,16,0,movie,entertainment,Male,11.25,15
4401,371,PC WEB,60,Tue,17,0,drink,sports,Male,11.25,15
4402,103,PC WEB,50,Tue,9,0,drink,sports,Male,3.75,7.5
4403,67,MOBILE WEB,60,Tue,13,0,corporation,sports,Male,7.5,11.25
4404,101,MOBILE WEB,30,Sat,20,0,drink,sports,Male,3.75,7.5
4405,182,MOBILE WEB,30,Sun,17,1,food,entertainment,Male,11.25,15
4406,112,MOBILE WEB,30,Sat,22,0,education,drama,Male,3.75,7.5
4407,87,MOBILE APP,20,Sat,20,0,medicine,entertainment,Male,3.75,7.5
4408,160,MOBILE WEB,40,Sat,22,0,education,entertainment,Female,3.75,7.5
4409,147,MOBILE WEB,40,Mon,8,0,movie,entertainment,Female,3.75,7.5
4410,124,MOBILE WEB,10,Thu,10,0,education,entertainment,Male,3.75,7.5
4411,115,PC WEB,40,Wed,13,1,drink,sports,Male,11.25,15
4412,72,MOBILE WEB,40,Wed,12,0,corporation,sports,Male,7.5,11.25
4413,532,PC WEB,50,Fri,13,0,drink,sports,Male,3.75,7.5
4414,122,MOBILE WEB,10,Mon,0,0,education,drama,Female,3.75,7.5
4415,97,MOBILE WEB,30,Tue,11,0,corporation,sports,Male,7.5,11.25
4416,105,MOBILE WEB,50,Sat,14,0,corporation,sports,Male,3.75,7.5
4417,151,MOBILE WEB,30,Tue,9,0,health_food,entertainment,Female,3.75,7.5
4418,116,PC WEB,40,Mon,23,0,drink,sports,Male,3.75,7.5
4419,187,MOBILE WEB,30,Tue,14,0,education,drama,Female,7.5,11.25
4420,108,MOBILE WEB,30,Mon,8,0,education,drama,Female,3.75,7.5
4421,123,MOBILE WEB,40,Sat,13,0,drink,sports,Male,3.75,7.5
4422,181,MOBILE WEB,30,Sun,22,0,drink,entertainment,Female,3.75,7.5
4423,180,MOBILE WEB,30,Wed,1,0,health_food,entertainment,Female,3.75,7.5
4424,115,PC WEB,60,Wed,13,0,drink,sports,Male,7.5,11.25
4425,200,MOBILE WEB,10,Sun,23,0,health_food,entertainment,Female,7.5,11.25
4426,151,MOBILE WEB,20,Fri,9,0,food,drama,Female,3.75,7.5
4427,144,MOBILE WEB,30,Tue,18,0,electronics,entertainment,Female,3.75,7.5
4428,175,MOBILE WEB,40,Tue,11,1,health_food,drama,Female,11.25,15
4429,223,MOBILE WEB,40,Sun,17,0,movie,drama,Female,3.75,7.5
4430,349,MOBILE WEB,30,Thu,20,0,food,information,Female,3.75,7.5
4431,424,MOBILE WEB,20,Sat,14,0,medicine,entertainment,Female,3.75,7.5
4432,183,MOBILE WEB,30,Sun,0,0,drink,entertainment,Male,3.75,7.5
4433,298,MOBILE WEB,40,Sun,19,0,woman,entertainment,Female,3.75,7.5
4434,61,MOBILE WEB,40,Wed,13,1,drink,sports,Male,11.25,15
4435,72,PC WEB,30,Sun,19,0,corporation,sports,Male,0,3.75
4436,181,MOBILE WEB,40,Sat,14,0,food,drama,Female,3.75,7.5
4437,165,MOBILE WEB,50,Thu,22,0,movie,entertainment,Male,7.5,11.25
4438,126,MOBILE WEB,40,Mon,13,0,drink,sports,Male,7.5,11.25
4439,420,MOBILE WEB,40,Wed,0,0,drink,entertainment,Male,11.25,15
4440,62,MOBILE WEB,30,Thu,13,0,food,sports,Male,7.5,11.25
4441,292,PC WEB,40,Sat,10,0,health_food,entertainment,Female,3.75,7.5
4442,61,MOBILE WEB,50,Wed,14,0,drink,sports,Male,3.75,7.5
4443,98,MOBILE WEB,30,Sun,0,0,food,entertainment,Female,3.75,7.5
4444,72,MOBILE WEB,60,Wed,14,1,drink,sports,Female,11.25,15
4445,166,PC WEB,40,Mon,18,1,food,drama,Female,11.25,15
4446,158,MOBILE WEB,20,Fri,18,0,drink,entertainment,Male,3.75,7.5
4447,500,PC WEB,40,Sat,10,0,finance,sports,Male,0,3.75
4448,540,MOBILE WEB,40,Fri,18,1,drink,sports,Female,11.25,15
4449,84,MOBILE WEB,30,Wed,20,0,corporation,sports,Male,3.75,7.5
4450,88,MOBILE WEB,30,Sat,13,0,drink,sports,Male,3.75,7.5
4451,193,MOBILE WEB,40,Sun,19,0,food,entertainment,Male,11.25,15
4452,100,MOBILE WEB,30,Mon,2,0,movie,entertainment,Male,11.25,15
4453,65,PC WEB,30,Tue,11,0,drink,sports,Male,3.75,7.5
4454,126,MOBILE WEB,60,Sat,17,0,drink,sports,Male,3.75,7.5
4455,272,MOBILE APP,10,Mon,22,0,education,entertainment,Female,3.75,7.5
4456,732,MOBILE WEB,30,Wed,17,0,drink,sports,Male,3.75,7.5
4457,89,MOBILE WEB,20,Sat,21,0,health_food,entertainment,Female,7.5,11.25
4458,145,MOBILE WEB,10,Sat,23,0,food,drama,Female,3.75,7.5
4459,138,MOBILE WEB,30,Sat,22,0,health_food,entertainment,Male,3.75,7.5
4460,101,MOBILE WEB,40,Mon,23,0,health_food,entertainment,Female,3.75,7.5
4461,102,MOBILE WEB,50,Thu,23,0,education,drama,Female,3.75,7.5
4462,96,MOBILE WEB,30,Tue,12,0,drink,sports,Male,3.75,7.5
4463,78,MOBILE WEB,40,Tue,23,0,food,entertainment,Female,3.75,7.5
4464,179,MOBILE WEB,10,Sun,9,0,food,drama,Female,3.75,7.5
4465,74,MOBILE WEB,20,Fri,19,1,drink,sports,Male,11.25,15
4466,232,MOBILE WEB,50,Mon,20,0,drink,sports,Male,0,3.75
4467,196,MOBILE WEB,10,Sun,23,0,medicine,music,Female,3.75,7.5
4468,122,MOBILE WEB,50,Tue,11,0,corporation,sports,Male,0,3.75
4469,207,MOBILE WEB,40,Fri,20,0,drink,entertainment,Female,3.75,7.5
4470,500,MOBILE WEB,20,Fri,18,0,drink,sports,Male,0,3.75
4471,67,MOBILE WEB,40,Sun,11,0,drink,sports,Male,3.75,7.5
4472,93,MOBILE WEB,40,Thu,12,0,corporation,sports,Male,3.75,7.5
4473,222,MOBILE WEB,30,Wed,22,0,drink,entertainment,Female,3.75,7.5
4474,223,MOBILE WEB,50,Sun,18,1,health_food,drama,Female,11.25,15
4475,174,MOBILE WEB,30,Tue,17,0,pet,entertainment,Female,3.75,7.5
4476,198,MOBILE WEB,20,Sun,10,0,movie,music,Male,3.75,7.5
4477,180,MOBILE WEB,40,Sun,9,0,drink,sports,Male,3.75,7.5
4478,65,MOBILE WEB,40,Tue,17,0,corporation,sports,Female,3.75,7.5
4479,162,MOBILE WEB,20,Mon,0,0,medicine,drama,Female,11.25,15
4480,140,MOBILE WEB,30,Wed,0,1,food,entertainment,Female,11.25,15
4481,75,MOBILE WEB,40,Sat,11,0,drink,sports,Male,7.5,11.25
4482,165,MOBILE WEB,40,Wed,9,0,education,entertainment,Female,3.75,7.5
4483,119,MOBILE WEB,30,Thu,12,0,drink,entertainment,Female,3.75,7.5
4484,116,MOBILE WEB,50,Sat,18,1,drink,sports,Male,11.25,15
4485,124,MOBILE WEB,40,Tue,15,0,movie,drama,Female,0,3.75
4486,95,MOBILE WEB,30,Fri,1,0,pet,drama,Female,3.75,7.5
4487,207,MOBILE WEB,20,Thu,20,0,drink,music,Female,3.75,7.5
4488,114,MOBILE WEB,40,Wed,22,1,corporation,entertainment,Female,11.25,15
4489,116,MOBILE WEB,40,Thu,23,0,food,drama,Male,3.75,7.5
4490,151,MOBILE WEB,60,Sun,20,0,health_food,entertainment,Female,0,3.75
4491,157,MOBILE WEB,20,Thu,17,0,electronics,drama,Female,3.75,7.5
4492,254,MOBILE WEB,50,Sat,21,0,food,drama,Female,3.75,7.5
4493,518,PC WEB,10,Sat,19,0,education,entertainment,Female,3.75,7.5
4494,96,MOBILE WEB,30,Mon,21,0,drink,sports,Male,3.75,7.5
4495,223,MOBILE WEB,30,Tue,9,0,electronics,entertainment,Female,3.75,7.5
4496,269,MOBILE WEB,20,Sun,2,1,health_food,music,Female,11.25,15
4497,68,MOBILE WEB,30,Tue,9,0,drink,sports,Male,0,3.75
4498,74,MOBILE WEB,30,Fri,15,1,drink,sports,Male,11.25,15
4499,188,PC WEB,30,Fri,8,0,food,drama,Female,3.75,7.5
4500,525,MOBILE WEB,40,Sun,13,0,drink,sports,Male,0,3.75
4501,65,MOBILE WEB,60,Sun,10,0,corporation,sports,Female,3.75,7.5
4502,193,MOBILE WEB,20,Sun,21,0,food,entertainment,Female,3.75,7.5
4503,162,MOBILE WEB,30,Sat,11,0,food,entertainment,Female,3.75,7.5
4504,151,PC WEB,20,Sun,23,0,movie,entertainment,Female,3.75,7.5
4505,214,MOBILE WEB,40,Sat,15,0,food,drama,Male,11.25,15
4506,64,MOBILE WEB,30,Fri,8,0,drink,sports,Male,3.75,7.5
4507,153,MOBILE WEB,60,Fri,22,0,health_food,entertainment,Female,3.75,7.5
4508,93,MOBILE WEB,30,Thu,13,0,drink,sports,Male,3.75,7.5
4509,61,MOBILE WEB,60,Sat,12,1,drink,sports,Male,11.25,15
4510,185,MOBILE WEB,20,Sat,8,0,health_food,entertainment,Female,3.75,7.5
4511,65,MOBILE WEB,40,Sun,14,0,drink,sports,Male,3.75,7.5
4512,139,MOBILE WEB,50,Tue,11,0,pet,drama,Female,7.5,11.25
4513,151,MOBILE WEB,40,Fri,15,0,drink,entertainment,Female,3.75,7.5
4514,62,MOBILE WEB,50,Wed,9,0,corporation,sports,Male,3.75,7.5
4515,172,MOBILE WEB,40,Sat,13,0,drink,entertainment,Female,3.75,7.5
4516,67,MOBILE WEB,30,Sun,16,0,drink,sports,Male,7.5,11.25
4517,100,MOBILE WEB,40,Wed,21,1,health_food,drama,Female,11.25,15
4518,139,MOBILE WEB,30,Mon,6,0,health_food,entertainment,Male,3.75,7.5
4519,116,MOBILE WEB,40,Sat,16,1,drink,sports,Male,11.25,15
4520,185,MOBILE APP,10,Sat,7,0,government,entertainment,Female,7.5,11.25
4521,108,MOBILE WEB,30,Mon,22,0,medicine,drama,Female,3.75,7.5
4522,216,MOBILE WEB,20,Tue,10,0,drink,entertainment,Female,0,3.75
4523,120,MOBILE WEB,40,Sat,0,0,health_food,drama,Female,3.75,7.5
4524,132,MOBILE WEB,40,Mon,1,0,government,entertainment,Female,3.75,7.5
4525,123,MOBILE WEB,20,Fri,0,0,health_food,entertainment,Female,3.75,7.5
4526,356,MOBILE WEB,30,Sat,20,0,food,music,Female,3.75,7.5
4527,152,MOBILE WEB,20,Wed,14,1,education,entertainment,Female,11.25,15
4528,74,PC WEB,40,Fri,11,0,drink,sports,Male,0,3.75
4529,627,MOBILE WEB,30,Sat,16,0,corporation,sports,Male,3.75,7.5
4530,185,MOBILE APP,30,Fri,0,0,woman,drama,Female,3.75,7.5
4531,118,MOBILE WEB,40,Fri,19,0,drink,sports,Male,11.25,15
4532,214,MOBILE WEB,20,Sun,12,0,health_food,entertainment,Female,3.75,7.5
4533,101,MOBILE WEB,40,Fri,0,0,medicine,drama,Female,0,3.75
4534,88,MOBILE WEB,30,Mon,9,0,drink,sports,Male,0,3.75
4535,349,MOBILE WEB,30,Mon,18,0,drink,sports,Male,3.75,7.5
4536,99,MOBILE WEB,40,Thu,13,0,drink,sports,Male,3.75,7.5
4537,101,MOBILE WEB,30,Sat,13,0,corporation,sports,Male,7.5,11.25
4538,87,MOBILE WEB,40,Sun,16,0,corporation,sports,Female,3.75,7.5
4539,79,MOBILE WEB,30,Thu,22,0,education,drama,Female,7.5,11.25
4540,419,MOBILE WEB,40,Tue,15,1,drink,sports,Male,11.25,15
4541,128,MOBILE WEB,50,Fri,8,0,food,information,Female,7.5,11.25
4542,305,MOBILE WEB,20,Sat,2,0,drink,drama,Male,3.75,7.5
4543,185,MOBILE WEB,60,Tue,14,1,food,entertainment,Female,11.25,15
4544,61,MOBILE WEB,30,Fri,13,0,drink,sports,Male,3.75,7.5
4545,160,MOBILE WEB,20,Wed,17,0,education,drama,Male,7.5,11.25
4546,130,MOBILE WEB,40,Mon,15,0,health_food,drama,Female,7.5,11.25
4547,191,MOBILE WEB,40,Mon,9,0,pet,entertainment,Female,3.75,7.5
4548,97,MOBILE WEB,30,Tue,12,0,corporation,sports,Male,3.75,7.5
4549,297,MOBILE WEB,40,Sun,20,0,health_food,drama,Female,3.75,7.5
4550,190,MOBILE WEB,20,Wed,21,0,finance,drama,Female,3.75,7.5
4551,127,MOBILE WEB,30,Wed,18,1,drink,sports,Male,11.25,15
4552,216,MOBILE WEB,50,Sat,11,0,food,entertainment,Female,3.75,7.5
4553,110,MOBILE WEB,30,Sun,23,1,drink,sports,Male,11.25,15
4554,105,MOBILE WEB,30,Sun,2,0,health_food,entertainment,Female,3.75,7.5
4555,215,MOBILE WEB,40,Tue,22,0,drink,sports,Male,0,3.75
4556,61,MOBILE WEB,30,Thu,7,1,drink,sports,Male,11.25,15
4557,160,MOBILE WEB,20,Sun,16,0,health_food,entertainment,Male,11.25,15
4558,149,MOBILE APP,20,Thu,15,0,government,entertainment,Female,7.5,11.25
4559,79,MOBILE WEB,30,Fri,1,0,medicine,drama,Female,3.75,7.5
4560,97,MOBILE WEB,30,Tue,12,0,corporation,sports,Male,3.75,7.5
4561,151,MOBILE WEB,30,Thu,23,0,food,drama,Female,3.75,7.5
4562,111,MOBILE WEB,20,Sun,9,0,education,entertainment,Female,3.75,7.5
4563,202,MOBILE WEB,40,Thu,23,0,corporation,entertainment,Male,3.75,7.5
4564,112,MOBILE WEB,30,Sat,14,0,corporation,sports,Male,3.75,7.5
4565,627,MOBILE WEB,30,Sat,15,0,corporation,sports,Male,3.75,7.5
4566,117,MOBILE WEB,40,Sun,20,0,drink,sports,Male,3.75,7.5
4567,126,MOBILE WEB,50,Sun,13,0,education,drama,Male,3.75,7.5
4568,116,MOBILE WEB,50,Sat,14,1,finance,sports,Male,11.25,15
4569,107,MOBILE WEB,30,Wed,21,0,woman,current_affairs,Male,3.75,7.5
4570,101,MOBILE WEB,30,Mon,12,0,drink,sports,Male,3.75,7.5
4571,111,MOBILE WEB,20,Sat,15,0,medicine,entertainment,Male,3.75,7.5
4572,232,PC WEB,20,Fri,22,0,health_food,drama,Female,3.75,7.5
4573,83,MOBILE WEB,10,Fri,18,0,food,entertainment,Female,3.75,7.5
4574,197,MOBILE APP,10,Thu,13,0,food,entertainment,Female,3.75,7.5
4575,189,MOBILE WEB,30,Sat,10,0,government,drama,Male,3.75,7.5
4576,204,MOBILE WEB,20,Thu,21,0,health_food,entertainment,Male,3.75,7.5
4577,101,MOBILE WEB,50,Sat,22,0,corporation,sports,Male,3.75,7.5
4578,79,MOBILE WEB,40,Sat,16,0,food,sports,Male,3.75,7.5
4579,151,MOBILE WEB,30,Thu,10,0,education,drama,Female,3.75,7.5
4580,106,MOBILE APP,40,Sat,12,1,health_food,entertainment,Male,11.25,15
4581,107,MOBILE WEB,30,Thu,8,0,health_food,entertainment,Female,3.75,7.5
4582,67,MOBILE WEB,30,Sun,11,0,drink,sports,Male,3.75,7.5
4583,522,MOBILE WEB,50,Sun,9,1,government,sports,Male,11.25,15
4584,68,MOBILE WEB,40,Fri,12,0,drink,sports,Male,3.75,7.5
4585,254,MOBILE WEB,40,Sun,7,0,medicine,drama,Female,3.75,7.5
4586,118,MOBILE WEB,30,Wed,1,0,drink,drama,Female,3.75,7.5
4587,443,PC WEB,30,Sun,15,0,corporation,sports,Male,3.75,7.5
4588,60,MOBILE WEB,30,Sat,13,1,drink,sports,Male,11.25,15
4589,152,MOBILE WEB,20,Sat,14,0,medicine,entertainment,Female,3.75,7.5
4590,196,MOBILE WEB,40,Tue,7,0,health_food,entertainment,Female,3.75,7.5
4591,305,MOBILE WEB,50,Wed,14,0,medicine,drama,Female,0,3.75
4592,162,MOBILE WEB,40,Sun,10,0,education,entertainment,Female,3.75,7.5
4593,64,MOBILE WEB,30,Wed,12,0,food,sports,Male,3.75,7.5
4594,232,MOBILE WEB,50,Thu,20,0,food,entertainment,Female,0,3.75
4595,60,MOBILE WEB,30,Sat,13,1,drink,sports,Male,11.25,15
4596,70,MOBILE WEB,40,Fri,18,1,drink,sports,Female,11.25,15
4597,230,MOBILE WEB,50,Sat,8,0,food,drama,Male,7.5,11.25
4598,430,MOBILE WEB,40,Tue,22,0,drink,sports,Male,3.75,7.5
4599,196,MOBILE WEB,40,Tue,7,0,government,entertainment,Female,3.75,7.5
4600,143,MOBILE WEB,30,Fri,12,0,drink,sports,Male,3.75,7.5
4601,208,PC WEB,20,Tue,20,0,drink,entertainment,Female,3.75,7.5
4602,112,MOBILE APP,20,Sun,15,0,medicine,entertainment,Female,3.75,7.5
4603,118,MOBILE WEB,40,Fri,21,0,corporation,sports,Male,3.75,7.5
4604,110,MOBILE WEB,30,Wed,21,1,corporation,sports,Male,11.25,15
4605,173,MOBILE WEB,30,Mon,10,0,medicine,entertainment,Male,3.75,7.5
4606,90,PC WEB,30,Fri,11,1,corporation,sports,Male,11.25,15
4607,64,MOBILE WEB,30,Tue,12,0,corporation,sports,Male,7.5,11.25
4608,112,MOBILE WEB,30,Sat,14,0,drink,sports,Male,0,3.75
4609,65,MOBILE WEB,30,Tue,14,0,drink,sports,Male,3.75,7.5
4610,68,MOBILE WEB,40,Sat,10,0,drink,sports,Male,0,3.75
4611,118,MOBILE WEB,40,Sat,9,1,drink,sports,Male,11.25,15
4612,133,PC WEB,10,Thu,18,0,food,entertainment,Male,3.75,7.5
4613,64,MOBILE WEB,30,Mon,10,0,education,entertainment,Female,0,3.75
4614,101,MOBILE WEB,50,Wed,21,0,health_food,drama,Female,11.25,15
4615,107,MOBILE WEB,30,Tue,17,1,drink,sports,Male,11.25,15
4616,176,MOBILE WEB,30,Sat,14,0,food,entertainment,Female,3.75,7.5
4617,197,MOBILE WEB,10,Tue,7,0,drink,entertainment,Female,3.75,7.5
4618,150,MOBILE WEB,40,Sun,13,0,woman,drama,Female,7.5,11.25
4619,205,MOBILE WEB,30,Sat,14,1,drink,sports,Male,11.25,15
4620,213,MOBILE WEB,30,Thu,20,0,government,music,Female,0,3.75
4621,60,PC WEB,40,Fri,22,1,corporation,sports,Male,11.25,15
4622,207,MOBILE WEB,10,Thu,8,0,drink,entertainment,Female,3.75,7.5
4623,189,MOBILE WEB,20,Sun,15,0,electronics,entertainment,Male,3.75,7.5
4624,164,MOBILE WEB,20,Sat,8,0,drink,entertainment,Male,3.75,7.5
4625,131,MOBILE WEB,40,Wed,19,1,drink,sports,Male,11.25,15
4626,138,MOBILE WEB,20,Fri,18,0,health_food,entertainment,Female,0,3.75
4627,180,MOBILE WEB,30,Wed,9,0,health_food,entertainment,Female,3.75,7.5
4628,131,MOBILE WEB,50,Wed,18,0,drink,sports,Male,0,3.75
4629,338,MOBILE WEB,20,Sat,7,0,food,drama,Female,0,3.75
4630,126,MOBILE WEB,40,Sat,16,0,food,sports,Male,3.75,7.5
4631,156,PC WEB,10,Mon,0,0,education,entertainment,Female,3.75,7.5
4632,121,MOBILE WEB,30,Sun,22,0,movie,entertainment,Female,0,3.75
4633,64,MOBILE WEB,30,Wed,10,0,drink,sports,Female,3.75,7.5
4634,201,MOBILE WEB,10,Wed,20,0,food,drama,Female,7.5,11.25
4635,298,MOBILE WEB,30,Sun,7,0,medicine,drama,Female,0,3.75
4636,60,MOBILE WEB,20,Tue,13,0,food,sports,Male,3.75,7.5
4637,163,MOBILE APP,10,Mon,22,0,government,entertainment,Female,3.75,7.5
4638,213,MOBILE WEB,10,Sat,13,0,health_food,entertainment,Female,3.75,7.5
4639,84,MOBILE WEB,10,Sat,13,0,corporation,sports,Male,3.75,7.5
4640,105,MOBILE WEB,30,Tue,18,0,drink,current_affairs,Female,3.75,7.5
4641,166,MOBILE WEB,40,Sat,14,1,electronics,drama,Female,11.25,15
4642,186,MOBILE WEB,30,Mon,8,0,medicine,drama,Female,3.75,7.5
4643,86,MOBILE WEB,40,Sat,8,0,food,drama,Female,0,3.75
4644,161,MOBILE WEB,40,Mon,9,0,corporation,sports,Male,0,3.75
4645,100,MOBILE WEB,30,Sat,16,1,drink,sports,Male,11.25,15
4646,241,MOBILE APP,10,Sat,5,0,education,entertainment,Female,3.75,7.5
4647,726,MOBILE WEB,60,Sat,8,0,corporation,sports,Male,3.75,7.5
4648,319,MOBILE WEB,30,Sat,1,0,movie,entertainment,Female,3.75,7.5
4649,434,MOBILE WEB,30,Mon,0,0,health_food,music,Male,7.5,11.25
4650,175,MOBILE WEB,30,Sun,22,0,drink,entertainment,Female,11.25,15
4651,123,MOBILE WEB,30,Fri,13,0,drink,sports,Male,3.75,7.5
4652,96,MOBILE WEB,50,Wed,21,1,drink,sports,Male,11.25,15
4653,191,MOBILE WEB,60,Tue,14,0,drink,drama,Female,7.5,11.25
4654,216,MOBILE WEB,30,Tue,10,1,food,entertainment,Female,11.25,15
4655,187,PC WEB,20,Sat,20,0,education,entertainment,Male,3.75,7.5
4656,107,MOBILE WEB,30,Tue,17,1,drink,sports,Male,11.25,15
4657,306,MOBILE WEB,20,Sat,0,0,electronics,entertainment,Female,7.5,11.25
4658,153,MOBILE WEB,40,Sun,22,0,food,entertainment,Female,3.75,7.5
4659,166,MOBILE WEB,40,Mon,19,1,food,drama,Female,11.25,15
4660,219,MOBILE WEB,30,Tue,7,0,food,entertainment,Female,3.75,7.5
4661,159,MOBILE WEB,20,Sat,13,1,movie,drama,Female,11.25,15
4662,356,MOBILE WEB,40,Sat,20,0,health_food,music,Female,7.5,11.25
4663,158,MOBILE WEB,40,Mon,23,0,government,drama,Female,3.75,7.5
4664,204,MOBILE WEB,50,Thu,23,1,health_food,music,Male,11.25,15
4665,150,PC WEB,10,Sat,15,0,food,entertainment,Male,3.75,7.5
4666,105,MOBILE WEB,20,Tue,22,0,drink,entertainment,Female,3.75,7.5
4667,84,MOBILE WEB,50,Sun,8,1,drink,sports,Male,11.25,15
4668,74,MOBILE WEB,50,Sun,1,0,movie,drama,Female,11.25,15
4669,849,MOBILE WEB,60,Sun,9,0,drink,sports,Female,7.5,11.25
4670,167,MOBILE WEB,20,Fri,23,0,movie,entertainment,Female,3.75,7.5
4671,65,MOBILE WEB,50,Sun,11,1,corporation,sports,Male,11.25,15
4672,176,MOBILE WEB,50,Wed,17,0,health_food,drama,Male,0,3.75
4673,61,MOBILE WEB,40,Thu,11,0,drink,sports,Male,3.75,7.5
4674,163,MOBILE WEB,20,Sun,9,0,finance,entertainment,Female,0,3.75
4675,202,MOBILE WEB,20,Sat,8,1,movie,entertainment,Male,11.25,15
4676,732,MOBILE WEB,40,Wed,16,0,drink,sports,Male,3.75,7.5
4677,238,MOBILE WEB,50,Thu,7,1,government,entertainment,Female,11.25,15
4678,115,MOBILE WEB,20,Mon,23,0,food,drama,Female,0,3.75
